image_name,Type_1,Type_2,Type_3
13307.jpg,0.10272269696,0.502819299698,0.394458025694
11144.jpg,0.146244809031,0.459086030722,0.394669175148
10045.jpg,0.377373784781,0.483232557774,0.139393657446
11069.jpg,0.216233357787,0.659941613674,0.123825021088
11902.jpg,0.168679013848,0.124514475465,0.706806600094
11664.jpg,0.120848216116,0.562441706657,0.316710084677
12623.jpg,0.082527205348,0.551784455776,0.365688323975
13090.jpg,0.219038918614,0.456297457218,0.324663639069
10744.jpg,0.102943867445,0.420970112085,0.476085960865
12050.jpg,0.108493618667,0.399245351553,0.492260992527
10417.jpg,0.144904524088,0.682800829411,0.1722946316
11867.jpg,0.332520335913,0.557733714581,0.109746046364
10186.jpg,0.35155031085,0.549460411072,0.0989892408252
11648.jpg,0.252980560064,0.652794539928,0.0942248851061
11396.jpg,0.22733490169,0.619723081589,0.152942061424
13187.jpg,0.147096380591,0.470449358225,0.382454246283
12074.jpg,0.12652258575,0.473703622818,0.399773806334
12803.jpg,0.0891797840595,0.789563775063,0.121256448328
13123.jpg,0.182461589575,0.565670728683,0.251867741346
10809.jpg,0.141042053699,0.543844938278,0.315113037825
10829.jpg,0.0637587457895,0.347404390574,0.588836789131
12957.jpg,0.176686316729,0.4975438416,0.325769811869
13012.jpg,0.284768640995,0.567361652851,0.147869646549
11912.jpg,0.0736602172256,0.606170117855,0.320169687271
12313.jpg,0.229838058352,0.573560416698,0.196601510048
12138.jpg,0.107652775943,0.579554617405,0.312792658806
12584.jpg,0.135651662946,0.426252275705,0.438096016645
12980.jpg,0.200396776199,0.495375066996,0.304228246212
12055.jpg,0.186159104109,0.307238101959,0.50660276413
11290.jpg,0.140201762319,0.460686326027,0.399111866951
10414.jpg,0.107276037335,0.452952504158,0.439771473408
12709.jpg,0.213583543897,0.452234596014,0.334181934595
10823.jpg,0.159004017711,0.731696069241,0.109299883246
13127.jpg,0.188605040312,0.730111479759,0.0812834128737
12276.jpg,0.199963480234,0.457495450974,0.342541128397
12246.jpg,0.0793383046985,0.755515158176,0.165146514773
13429.jpg,0.1264654845,0.511086046696,0.362448364496
13432.jpg,0.170389354229,0.521578967571,0.308031648397
10215.jpg,0.118687421083,0.762889921665,0.118422597647
12159.jpg,0.12520056963,0.693690180779,0.181109234691
13011.jpg,0.387049853802,0.472189933062,0.14076025784
12899.jpg,0.166577860713,0.731632649899,0.101789526641
12395.jpg,0.107746310532,0.633219242096,0.259034484625
11043.jpg,0.104070186615,0.817088127136,0.0788417309523
12993.jpg,0.136808753014,0.657601833344,0.205589413643
11127.jpg,0.111939109862,0.732883632183,0.155177280307
11264.jpg,0.0514605343342,0.522847294807,0.425692170858
12234.jpg,0.240060821176,0.666649281979,0.0932898446918
10491.jpg,0.134638503194,0.444374412298,0.420987099409
11988.jpg,0.0634071081877,0.522803068161,0.413789838552
13321.jpg,0.172079175711,0.547128379345,0.280792444944
12167.jpg,0.12529823184,0.440795451403,0.43390634656
11850.jpg,0.146105155349,0.621631741524,0.23226313293
11333.jpg,0.147619724274,0.414931416512,0.437448889017
11380.jpg,0.0837977007031,0.494617283344,0.421584993601
10842.jpg,0.167293041945,0.658089578152,0.174617394805
10906.jpg,0.238206759095,0.478301018476,0.283492177725
11375.jpg,0.212065562606,0.610940515995,0.1769939363
12630.jpg,0.144012466073,0.579681873322,0.276305675507
13131.jpg,0.298431098461,0.6397382617,0.0618306547403
11720.jpg,0.158827275038,0.595703601837,0.245469123125
12542.jpg,0.0958099141717,0.58219486475,0.321995198727
11094.jpg,0.10574156791,0.755083620548,0.139174804091
12379.jpg,0.060283139348,0.52816426754,0.411552578211
13283.jpg,0.323229581118,0.529460430145,0.147310018539
13029.jpg,0.0303914453834,0.449997365475,0.519611179829
13175.jpg,0.0646256282926,0.494858235121,0.44051617384
11033.jpg,0.300111860037,0.514999747276,0.18488843739
11847.jpg,0.105299070477,0.595801472664,0.298899531364
10031.jpg,0.19795781374,0.427577167749,0.374465048313
11236.jpg,0.0916527807713,0.776772499084,0.131574705243
10807.jpg,0.124912947416,0.583578467369,0.291508644819
12942.jpg,0.1161557585,0.44400331378,0.439840942621
12197.jpg,0.215656474233,0.512471675873,0.271871775389
12265.jpg,0.476097047329,0.37540525198,0.148497730494
13148.jpg,0.157412409782,0.604292929173,0.23829472065
11753.jpg,0.0909681394696,0.702348291874,0.206683531404
10044.jpg,0.13344322145,0.574623346329,0.291933387518
12171.jpg,0.159194529057,0.738900840282,0.10190461576
13065.jpg,0.100114613771,0.687546491623,0.21233895421
12115.jpg,0.108970880508,0.67291867733,0.218110442162
11371.jpg,0.136276230216,0.34090256691,0.522821247578
10905.jpg,0.0971502587199,0.634448826313,0.268400967121
11042.jpg,0.301588624716,0.546624839306,0.151786565781
12031.jpg,0.132891774178,0.752689898014,0.114418260753
11615.jpg,0.104163236916,0.673166930676,0.222669750452
11269.jpg,0.0615731924772,0.855021417141,0.0834054648876
12640.jpg,0.0367003791034,0.488559186459,0.474740445614
11919.jpg,0.16652739048,0.53412938118,0.299343138933
12011.jpg,0.114943727851,0.384628266096,0.500428020954
12422.jpg,0.250778645277,0.641895771027,0.107325538993
11559.jpg,0.274657189846,0.591785728931,0.133557066321
10541.jpg,0.121494986117,0.677043378353,0.201461702585
11447.jpg,0.0631543248892,0.587398529053,0.349447101355
10666.jpg,0.0321347974241,0.67518311739,0.292682111263
10380.jpg,0.10719511658,0.570292890072,0.322512000799
13241.jpg,0.0691583827138,0.505051732063,0.425789833069
12407.jpg,0.312287122011,0.264851927757,0.422860980034
13290.jpg,0.257672786713,0.577482402325,0.164844825864
11471.jpg,0.230364173651,0.678559601307,0.0910762920976
11943.jpg,0.262538909912,0.66159927845,0.0758618414402
11783.jpg,0.207063362002,0.369362652302,0.423574060202
10629.jpg,0.0585210621357,0.801478683949,0.140000164509
12589.jpg,0.133941248059,0.670596897602,0.195461913943
11097.jpg,0.32162219286,0.301454097033,0.376923650503
10233.jpg,0.276871621609,0.627219498158,0.095908857882
12416.jpg,0.216457352042,0.505352854729,0.278189748526
10691.jpg,0.132800683379,0.736890435219,0.130308926105
10594.jpg,0.23136369884,0.608128488064,0.16050773859
11150.jpg,0.163532435894,0.570800304413,0.265667289495
12381.jpg,0.178097113967,0.676285743713,0.145617157221
12800.jpg,0.255398273468,0.649167597294,0.0954340919852
12013.jpg,0.143126279116,0.464334309101,0.392539352179
11265.jpg,0.472509801388,0.453122645617,0.0743675380945
10357.jpg,0.361402451992,0.485035419464,0.153562188148
10697.jpg,0.259874910116,0.45990100503,0.280224114656
13433.jpg,0.224580228329,0.642951250076,0.132468536496
13271.jpg,0.282423317432,0.484447062016,0.233129546046
11327.jpg,0.106735400856,0.163058564067,0.730206012726
12406.jpg,0.0998000651598,0.543318629265,0.356881320477
11208.jpg,0.0217242892832,0.781229496002,0.197046175599
13197.jpg,0.277088910341,0.620621860027,0.102289222181
10010.jpg,0.272819340229,0.473468452692,0.253712266684
10783.jpg,0.0763790085912,0.400841772556,0.522779166698
12478.jpg,0.146344020963,0.793816030025,0.0598399788141
13045.jpg,0.461475729942,0.421571493149,0.116952747107
10426.jpg,0.145026966929,0.482067227364,0.372905820608
10522.jpg,0.226452201605,0.549015820026,0.224531948566
12676.jpg,0.129257261753,0.311443120241,0.559299588203
10696.jpg,0.476581037045,0.334433138371,0.188985735178
11259.jpg,0.0720787793398,0.854753911495,0.0731672272086
12923.jpg,0.258974343538,0.491204291582,0.249821379781
11281.jpg,0.0913527309895,0.19918680191,0.709460437298
10601.jpg,0.255802482367,0.616739571095,0.127457901835
11045.jpg,0.0755723789334,0.392005771399,0.532421827316
10571.jpg,0.125765532255,0.374957084656,0.499277323484
11166.jpg,0.112067393959,0.653657138348,0.234275430441
13047.jpg,0.221329107881,0.585210025311,0.193460837007
11711.jpg,0.252552032471,0.534122884274,0.213325083256
13256.jpg,0.113648705184,0.639315485954,0.247035816312
12328.jpg,0.233218535781,0.59474748373,0.172033980489
12017.jpg,0.473638504744,0.335643202066,0.190718248487
12209.jpg,0.194048255682,0.641604959965,0.164346814156
10883.jpg,0.185828372836,0.451628774405,0.362542808056
11086.jpg,0.0685411468148,0.658406496048,0.273052364588
13347.jpg,0.094956561923,0.590187370777,0.314856082201
10798.jpg,0.18094445765,0.50126606226,0.317789465189
11695.jpg,0.102543078363,0.847744584084,0.049712318927
13350.jpg,0.314198940992,0.588394582272,0.0974064767361
10381.jpg,0.0679751262069,0.475662887096,0.456362009048
12545.jpg,0.349871098995,0.479660183191,0.170468702912
12244.jpg,0.0680163502693,0.585885167122,0.346098482609
13243.jpg,0.108745135367,0.732797920704,0.158456921577
11776.jpg,0.0709303691983,0.381907701492,0.547161996365
11622.jpg,0.0846659094095,0.602432131767,0.312902033329
12469.jpg,0.172168776393,0.30816707015,0.519664108753
12544.jpg,0.0842167809606,0.792359888554,0.123423330486
11197.jpg,0.107295446098,0.761592149734,0.131112366915
13189.jpg,0.103054821491,0.507267415524,0.389677733183
10331.jpg,0.397416800261,0.459423184395,0.143160015345
10540.jpg,0.0894802063704,0.595880270004,0.314639598131
12448.jpg,0.29134362936,0.607437968254,0.101218320429
10818.jpg,0.168036565185,0.614591598511,0.217371821404
13137.jpg,0.278388649225,0.59580719471,0.125804170966
11749.jpg,0.195339441299,0.710879981518,0.093780554831
11715.jpg,0.155281469226,0.734766066074,0.109952501953
11250.jpg,0.168680667877,0.478548884392,0.352770447731
11427.jpg,0.106348499656,0.628424227238,0.265227288008
13469.jpg,0.337221652269,0.588620603085,0.0741577893496
11079.jpg,0.122540593147,0.539998888969,0.337460547686
13265.jpg,0.309395641088,0.41092762351,0.279676765203
11808.jpg,0.0756372660398,0.256140679121,0.668222010136
11254.jpg,0.186748310924,0.652957975864,0.16029368341
11388.jpg,0.468221634626,0.457141458988,0.0746369287372
11929.jpg,0.162559807301,0.260411471128,0.577028691769
11607.jpg,0.122636012733,0.401704847813,0.475659161806
10066.jpg,0.0742992758751,0.341203421354,0.584497392178
12624.jpg,0.130483731627,0.540026426315,0.329489827156
13353.jpg,0.103450514376,0.309402048588,0.587147414684
12354.jpg,0.135982826352,0.714684724808,0.149332374334
10586.jpg,0.154694750905,0.594179451466,0.251125842333
10868.jpg,0.035528909415,0.752373754978,0.212097287178
10318.jpg,0.0606031529605,0.727728903294,0.211667925119
11417.jpg,0.151380196214,0.491626322269,0.356993496418
13439.jpg,0.114375911653,0.677776515484,0.207847595215
11142.jpg,0.240460976958,0.593942701817,0.165596365929
11191.jpg,0.242551058531,0.577792108059,0.179656758904
11255.jpg,0.3211594522,0.500379085541,0.178461372852
12433.jpg,0.192524507642,0.530493974686,0.276981562376
12570.jpg,0.125398278236,0.752192378044,0.122409380972
12990.jpg,0.193302154541,0.469497203827,0.337200701237
13095.jpg,0.12856310606,0.482229173183,0.389207780361
11517.jpg,0.0866081267595,0.501029849052,0.412362068892
11533.jpg,0.35906419158,0.56021374464,0.0807220488787
11256.jpg,0.181998357177,0.423142969608,0.394858658314
10161.jpg,0.119123436511,0.275526404381,0.605350196362
11198.jpg,0.149319350719,0.677955150604,0.172725468874
11011.jpg,0.279841214418,0.304282605648,0.415876239538
10657.jpg,0.0794343501329,0.773168981075,0.147396758199
11734.jpg,0.0926817283034,0.730358719826,0.176959618926
13382.jpg,0.237720131874,0.392483621836,0.369796276093
10505.jpg,0.205595687032,0.204055160284,0.590349137783
10700.jpg,0.155562311411,0.359155327082,0.48528239131
10766.jpg,0.129705116153,0.436711192131,0.433583706617
11016.jpg,0.282338231802,0.3615449965,0.356116771698
10787.jpg,0.256128937006,0.362473994493,0.381397098303
12014.jpg,0.232479512691,0.478704333305,0.288816154003
10880.jpg,0.0188126936555,0.123661004007,0.857526302338
10097.jpg,0.191524431109,0.51610314846,0.292372494936
11300.jpg,0.205046549439,0.686048984528,0.108904398978
13196.jpg,0.110018193722,0.732233643532,0.157748147845
10898.jpg,0.185378283262,0.599733650684,0.214888140559
10665.jpg,0.320966511965,0.601934552193,0.0770989581943
12322.jpg,0.293609619141,0.596266746521,0.110123589635
10759.jpg,0.14825835824,0.325322329998,0.526419341564
13374.jpg,0.146129086614,0.568716168404,0.285154730082
10970.jpg,0.0922796502709,0.512094497681,0.395625859499
12343.jpg,0.143742859364,0.81718224287,0.0390749424696
12318.jpg,0.0947162508965,0.384204894304,0.521078884602
12337.jpg,0.0395792014897,0.391146600246,0.569274246693
10882.jpg,0.325480699539,0.486576557159,0.187942758203
13376.jpg,0.0980422124267,0.521361649036,0.380596131086
13331.jpg,0.268316507339,0.444588750601,0.287094771862
10167.jpg,0.184147447348,0.500676810741,0.315175712109
10329.jpg,0.129765450954,0.595990180969,0.274244308472
10104.jpg,0.0839280411601,0.376603841782,0.539468109608
12811.jpg,0.051083561033,0.426288485527,0.522627949715
13387.jpg,0.154365584254,0.678036272526,0.16759814322
10134.jpg,0.0400349386036,0.319676280022,0.640288829803
11392.jpg,0.199887931347,0.560530126095,0.239581942558
10273.jpg,0.207561537623,0.470945268869,0.321493208408
13277.jpg,0.16009619832,0.375927984715,0.463975846767
11870.jpg,0.234806001186,0.590036451817,0.175157576799
10394.jpg,0.076702862978,0.633385837078,0.289911329746
12392.jpg,0.247252449393,0.639257788658,0.113489724696
10866.jpg,0.232882723212,0.475815176964,0.29130217433
11536.jpg,0.380366325378,0.560235142708,0.0593985244632
13338.jpg,0.150863736868,0.341838300228,0.507297933102
11360.jpg,0.168833881617,0.39137455821,0.439791619778
10846.jpg,0.100864455104,0.564120829105,0.335014730692
11684.jpg,0.0801012143493,0.633516550064,0.286382257938
11074.jpg,0.084585018456,0.391627967358,0.523787081242
11187.jpg,0.199376568198,0.375350415707,0.425272971392
11553.jpg,0.0792118683457,0.718689084053,0.202099084854
12227.jpg,0.14553155005,0.329376608133,0.525091826916
11569.jpg,0.255109548569,0.687153637409,0.0577367506921
11450.jpg,0.0529645569623,0.408268660307,0.538766801357
13064.jpg,0.121961690485,0.721510648727,0.156527653337
11116.jpg,0.114837527275,0.80677062273,0.078391879797
11146.jpg,0.128671079874,0.280029445887,0.591299474239
13501.jpg,0.189326703548,0.580602884293,0.230070397258
12977.jpg,0.099842749536,0.577555060387,0.322602182627
12495.jpg,0.0828667804599,0.46010991931,0.457023262978
10636.jpg,0.0891054719687,0.523316383362,0.387578219175
11412.jpg,0.180849984288,0.512657821178,0.306492179632
13208.jpg,0.121327720582,0.620089769363,0.258582472801
10002.jpg,0.0887401998043,0.588650643826,0.322609245777
12400.jpg,0.244845122099,0.564074635506,0.191080272198
12229.jpg,0.16882789135,0.701504290104,0.129667788744
12766.jpg,0.0729124248028,0.660941839218,0.266145735979
10428.jpg,0.117073997855,0.466977596283,0.415948390961
12301.jpg,0.0540753565729,0.603132843971,0.342791795731
12076.jpg,0.214334949851,0.353025138378,0.432639926672
12432.jpg,0.178946331143,0.217192083597,0.603861570358
12315.jpg,0.128667727113,0.69452470541,0.176807656884
12027.jpg,0.287233769894,0.456954151392,0.255812048912
10658.jpg,0.0693063288927,0.581764578819,0.348929136992
12752.jpg,0.34506008029,0.415512531996,0.239427343011
11647.jpg,0.174911960959,0.670011341572,0.155076608062
10514.jpg,0.225868359208,0.57949000597,0.194641619921
10371.jpg,0.390661537647,0.457888305187,0.151450112462
12642.jpg,0.432910174131,0.444460690022,0.122629106045
12964.jpg,0.371002674103,0.372157871723,0.256839513779
11261.jpg,0.245000332594,0.521168112755,0.233831524849
10956.jpg,0.276050627232,0.594800889492,0.129148498178
12693.jpg,0.17005123198,0.659020066261,0.170928671956
12497.jpg,0.17124645412,0.584176957607,0.24457654357
10916.jpg,0.348230481148,0.565111219883,0.0866583064198
12636.jpg,0.168201506138,0.592504501343,0.239293903112
10328.jpg,0.175239801407,0.586778461933,0.237981811166
12510.jpg,0.0926221087575,0.655040025711,0.252337902784
12995.jpg,0.179911836982,0.688645541668,0.131442591548
10327.jpg,0.358139097691,0.28959992528,0.352261006832
11759.jpg,0.13976380229,0.403131991625,0.457104206085
11618.jpg,0.0729380771518,0.764803647995,0.162258267403
10488.jpg,0.146524190903,0.65969824791,0.193777605891
11053.jpg,0.106569781899,0.641082406044,0.25234785676
12092.jpg,0.119884215295,0.764961719513,0.115154027939
13088.jpg,0.131698772311,0.559606671333,0.308694571257
10784.jpg,0.353606581688,0.58385103941,0.0625423267484
10012.jpg,0.194009229541,0.655561566353,0.150429204106
12173.jpg,0.316516250372,0.553216576576,0.130267173052
12363.jpg,0.128628581762,0.364189624786,0.507181823254
11476.jpg,0.171397149563,0.434307515621,0.394295305014
11784.jpg,0.277219057083,0.528528571129,0.194252386689
11623.jpg,0.130418285728,0.615732252598,0.253849476576
13039.jpg,0.358357191086,0.563121020794,0.0785217955709
11356.jpg,0.156851232052,0.590454280376,0.252694398165
12148.jpg,0.108232527971,0.475325107574,0.41644230485
10854.jpg,0.137928619981,0.784858107567,0.0772132575512
10442.jpg,0.120873078704,0.444279491901,0.434847474098
10293.jpg,0.292047053576,0.633935511112,0.0740174800158
11320.jpg,0.607117235661,0.286863982677,0.106018826365
11336.jpg,0.187455967069,0.561518132687,0.251025915146
10590.jpg,0.284807056189,0.612714111805,0.102478861809
11260.jpg,0.0484603792429,0.204831287265,0.746708333492
12555.jpg,0.145690128207,0.618487536907,0.235822349787
13076.jpg,0.211013525724,0.53907763958,0.249908819795
12008.jpg,0.0552533902228,0.266237407923,0.678509116173
10408.jpg,0.11811401695,0.713855266571,0.168030723929
13080.jpg,0.124666891992,0.544384300709,0.330948770046
10593.jpg,0.159085512161,0.394341051579,0.446573495865
13505.jpg,0.272011756897,0.52464568615,0.20334251225
10506.jpg,0.375532984734,0.528105914593,0.0963609814644
11863.jpg,0.0775690227747,0.370376616716,0.552054345608
13481.jpg,0.189503118396,0.251936107874,0.558560788631
11060.jpg,0.172672778368,0.568862974644,0.258464187384
13352.jpg,0.135163813829,0.777244985104,0.0875911042094
11342.jpg,0.115011073649,0.497445344925,0.387543588877
12079.jpg,0.394685685635,0.49853593111,0.106778368354
12101.jpg,0.508595764637,0.396742999554,0.0946612805128
11100.jpg,0.0792980343103,0.609512031078,0.31118991971
13254.jpg,0.143434792757,0.358009248972,0.498555898666
12687.jpg,0.105690017343,0.845546722412,0.0487633086741
12746.jpg,0.245106905699,0.628098547459,0.126794546843
12483.jpg,0.325818479061,0.403082698584,0.271098792553
10628.jpg,0.0672401040792,0.455068707466,0.47769126296
12601.jpg,0.188004121184,0.590173780918,0.221822082996
10230.jpg,0.207986831665,0.639902830124,0.152110278606
13121.jpg,0.0886585265398,0.514470219612,0.396871238947
10196.jpg,0.141044214368,0.597654819489,0.261300981045
10583.jpg,0.0848917290568,0.264846265316,0.650262057781
11504.jpg,0.228123083711,0.640292108059,0.131584793329
11470.jpg,0.049872636795,0.525085866451,0.425041496754
11989.jpg,0.126869156957,0.585349202156,0.287781625986
11479.jpg,0.13067831099,0.498515188694,0.370806485415
12345.jpg,0.15968067944,0.63789588213,0.202423393726
12285.jpg,0.0577826723456,0.385333538055,0.556883811951
12628.jpg,0.250820577145,0.516956567764,0.232222869992
11803.jpg,0.0692428946495,0.743702590466,0.187054485083
12747.jpg,0.0706957653165,0.488883018494,0.440421193838
12348.jpg,0.0913327410817,0.612485468388,0.296181827784
10241.jpg,0.233400300145,0.556003749371,0.210595950484
13030.jpg,0.190993189812,0.703945159912,0.105061687529
11613.jpg,0.100817099214,0.496655762196,0.402527093887
11124.jpg,0.0447107180953,0.456000268459,0.499289095402
11986.jpg,0.382603377104,0.496557563543,0.120839118958
10231.jpg,0.149614974856,0.682686328888,0.167698711157
11544.jpg,0.241538286209,0.550335764885,0.208125948906
12686.jpg,0.445696622133,0.475751042366,0.0785523504019
12616.jpg,0.0744048655033,0.472883343697,0.452711850405
11537.jpg,0.342462748289,0.312329679728,0.345207631588
10283.jpg,0.235747680068,0.602959752083,0.16129258275
10349.jpg,0.152591943741,0.57565164566,0.271756440401
11413.jpg,0.339969396591,0.377234101295,0.282796531916
13133.jpg,0.170195937157,0.76279348135,0.0670105814934
12414.jpg,0.0819992870092,0.858987569809,0.0590131692588
12380.jpg,0.179746225476,0.551433205605,0.268820524216
10747.jpg,0.215397551656,0.631716132164,0.152886286378
13436.jpg,0.139107078314,0.331439912319,0.52945291996
10969.jpg,0.336989045143,0.604171395302,0.058839596808
10520.jpg,0.126488000154,0.628661930561,0.244850024581
10845.jpg,0.160728782415,0.712034404278,0.127236828208
11594.jpg,0.169541925192,0.547558784485,0.282899320126
10046.jpg,0.259964197874,0.571674823761,0.168360933661
12356.jpg,0.125582635403,0.254622876644,0.619794547558
11341.jpg,0.141994729638,0.557573258877,0.300432026386
11665.jpg,0.275994181633,0.431136220694,0.292869597673
12024.jpg,0.132513731718,0.694047808647,0.173438444734
11422.jpg,0.0357064269483,0.30595639348,0.658337175846
12280.jpg,0.251448988914,0.594785869122,0.15376509726
13031.jpg,0.126988947392,0.648180127144,0.224830895662
12771.jpg,0.247430562973,0.575881183147,0.176688209176
10114.jpg,0.310487389565,0.449531137943,0.239981502295
10557.jpg,0.243559241295,0.642970561981,0.113470204175
11650.jpg,0.403551369905,0.509140074253,0.0873085856438
12012.jpg,0.101962648332,0.56689375639,0.331143587828
13200.jpg,0.0949771031737,0.475039422512,0.429983466864
10001.jpg,0.126390188932,0.625988483429,0.24762134254
12566.jpg,0.193143576384,0.681628644466,0.125227838755
12156.jpg,0.13768915832,0.662085652351,0.200225189328
11173.jpg,0.105171360075,0.755767643452,0.139060989022
11272.jpg,0.116284132004,0.428608298302,0.455107569695
11395.jpg,0.121624626219,0.680840075016,0.197535306215
11248.jpg,0.154494732618,0.356525450945,0.488979816437
13206.jpg,0.299329161644,0.511793911457,0.1888769418
11439.jpg,0.160421088338,0.590104520321,0.249474346638
11485.jpg,0.152521193027,0.531474590302,0.316004157066
10865.jpg,0.127839595079,0.641103744507,0.231056645513
13334.jpg,0.050272282213,0.407050788403,0.542676925659
11223.jpg,0.125162750483,0.447859734297,0.426977485418
13359.jpg,0.0916095599532,0.37198844552,0.53640204668
12838.jpg,0.121528215706,0.519024074078,0.359447777271
11497.jpg,0.295817792416,0.576865851879,0.127316445112
12099.jpg,0.0908408164978,0.526407718658,0.382751435041
10190.jpg,0.227429941297,0.671061098576,0.101508975029
12674.jpg,0.294911265373,0.430317163467,0.274771541357
11296.jpg,0.0708184763789,0.403305739164,0.525875747204
13008.jpg,0.180684149265,0.659621357918,0.159694522619
12139.jpg,0.308197289705,0.532344520092,0.159458220005
10695.jpg,0.0669093579054,0.322590351105,0.610500276089
10485.jpg,0.179944187403,0.479559391737,0.34049642086
10006.jpg,0.387822538614,0.433277696371,0.178899779916
11200.jpg,0.146642625332,0.534962713718,0.31839466095
10633.jpg,0.303972959518,0.462179094553,0.233847871423
11952.jpg,0.276797175407,0.449496120214,0.273706644773
11981.jpg,0.353532999754,0.569823145866,0.0766438096762
10169.jpg,0.345169246197,0.27946844697,0.375362336636
10941.jpg,0.326007813215,0.610969305038,0.063022851944
10801.jpg,0.0959969907999,0.451794296503,0.452208667994
13204.jpg,0.139554724097,0.508284389973,0.352160871029
12526.jpg,0.381888955832,0.295472830534,0.322638213634
13062.jpg,0.189085304737,0.634293317795,0.176621288061
13038.jpg,0.20636972785,0.316200762987,0.477429479361
12737.jpg,0.135711759329,0.662219166756,0.20206899941
12083.jpg,0.411998152733,0.432175517082,0.155826285481
11637.jpg,0.129617184401,0.42500141263,0.445381432772
12438.jpg,0.0869442075491,0.422829777002,0.490226119757
11501.jpg,0.173992410302,0.759815335274,0.0661922693253
10378.jpg,0.0704532414675,0.241085812449,0.688460946083
11125.jpg,0.194302141666,0.745267212391,0.0604305788875
12672.jpg,0.181297212839,0.248408377171,0.570294380188
13322.jpg,0.468429476023,0.377531349659,0.154039129615
10133.jpg,0.255693048239,0.636371791363,0.107935130596
10000.jpg,0.177621126175,0.695800900459,0.126578047872
12401.jpg,0.0933111160994,0.316097408533,0.590591490269
12236.jpg,0.171577751637,0.67637860775,0.152043610811
13344.jpg,0.344744831324,0.482491910458,0.172763347626
13229.jpg,0.31019076705,0.514901936054,0.174907341599
10400.jpg,0.195974737406,0.723514318466,0.080510891974
12409.jpg,0.0888781696558,0.522042691708,0.389079093933
12749.jpg,0.0889636352658,0.356547772884,0.554488658905
12965.jpg,0.146608367562,0.59242027998,0.260971337557
13266.jpg,0.0770169124007,0.424571216106,0.498411893845
10815.jpg,0.146006122231,0.5895165205,0.264477372169
13330.jpg,0.0951628983021,0.730704665184,0.174132362008
12650.jpg,0.138294965029,0.708995819092,0.152709245682
11821.jpg,0.528276145458,0.434896975756,0.0368269756436
10023.jpg,0.26918259263,0.480013817549,0.250803560019
10462.jpg,0.159552514553,0.501017868519,0.339429587126
13383.jpg,0.109259948134,0.746981918812,0.143758147955
11204.jpg,0.176558807492,0.663968324661,0.159472897649
13306.jpg,0.359076470137,0.538456201553,0.102467335761
12281.jpg,0.0784755721688,0.78542560339,0.136098831892
13342.jpg,0.554387450218,0.392447888851,0.0531646832824
13105.jpg,0.203853592277,0.498606711626,0.297539681196
10281.jpg,0.180760636926,0.363024652004,0.456214725971
11785.jpg,0.0867648199201,0.549379587173,0.363855600357
13212.jpg,0.140269190073,0.39862498641,0.461105793715
11712.jpg,0.295579820871,0.542690932751,0.161729231477
12576.jpg,0.124381452799,0.634350121021,0.241268366575
10736.jpg,0.168114587665,0.490805596113,0.341079711914
12170.jpg,0.388300031424,0.489792823792,0.121907137334
13319.jpg,0.3450987041,0.558694183826,0.0962071120739
12298.jpg,0.0658761039376,0.802556693554,0.131567269564
11367.jpg,0.0902688130736,0.517876088619,0.391855090857
11361.jpg,0.159067571163,0.608955860138,0.231976598501
12023.jpg,0.272542089224,0.660281717777,0.0671762079
11487.jpg,0.251268208027,0.597849547863,0.150882288814
11464.jpg,0.185313686728,0.6495834589,0.165102824569
11735.jpg,0.289333462715,0.407528609037,0.303137928247
12452.jpg,0.262989580631,0.624369621277,0.112640835345
12046.jpg,0.138850107789,0.688658833504,0.17249108851
13394.jpg,0.177904203534,0.537820577621,0.284275174141
11228.jpg,0.307366609573,0.363542586565,0.329090833664
11193.jpg,0.0667006447911,0.344965785742,0.588333547115
10453.jpg,0.125951513648,0.724494457245,0.149554118514
10888.jpg,0.076496116817,0.366770684719,0.556733131409
13297.jpg,0.0830995738506,0.294952094555,0.621948301792
11723.jpg,0.162258967757,0.469917237759,0.367823839188
11887.jpg,0.146194800735,0.564182400703,0.289622724056
11535.jpg,0.28416711092,0.466077595949,0.249755293131
12972.jpg,0.0533720292151,0.736085057259,0.21054290235
12586.jpg,0.250595748425,0.594907939434,0.154496312141
13096.jpg,0.086446531117,0.444664776325,0.468888670206
12275.jpg,0.0550704412162,0.419417589903,0.525512039661
11252.jpg,0.157245069742,0.708225786686,0.134529203176
10698.jpg,0.147539064288,0.743523776531,0.108937084675
12455.jpg,0.0528916120529,0.610453128815,0.336655259132
12367.jpg,0.115638464689,0.513062953949,0.371298581362
13494.jpg,0.323226869106,0.559595286846,0.117177829146
11455.jpg,0.0401706360281,0.479216486216,0.480612844229
11593.jpg,0.0702395513654,0.629852354527,0.299908131361
12421.jpg,0.221336618066,0.511230289936,0.267433136702
10122.jpg,0.15847209096,0.613758385181,0.227769583464
12078.jpg,0.0960990414023,0.663534104824,0.240366905928
12405.jpg,0.137434482574,0.685235083103,0.177330493927
10308.jpg,0.0743397474289,0.731271445751,0.194388791919
12669.jpg,0.292598009109,0.65032440424,0.0570775382221
10448.jpg,0.0934868305922,0.664948344231,0.241564810276
11054.jpg,0.168440043926,0.666547715664,0.165012300014
12295.jpg,0.0711528360844,0.580674946308,0.348172217607
10053.jpg,0.135159939528,0.438570261002,0.426269769669
13160.jpg,0.184223681688,0.656100988388,0.159675329924
