image_name,Type_1,Type_2,Type_3
11867.jpg,0.157719537616,0.678223311901,0.16405710578
10186.jpg,0.420950233936,0.497106522322,0.0819432884455
11648.jpg,0.148061662912,0.638377547264,0.213560819626
11396.jpg,0.204586967826,0.629920065403,0.165492966771
13187.jpg,0.158624082804,0.496096581221,0.345279335976
12074.jpg,0.117993831635,0.655531585217,0.226474568248
12803.jpg,0.104030184448,0.651039361954,0.24493047595
13123.jpg,0.134202331305,0.655399918556,0.210397779942
10809.jpg,0.178756132722,0.548097908497,0.273145973682
10829.jpg,0.113078974187,0.587451934814,0.29946911335
12957.jpg,0.138097003102,0.630702137947,0.231200933456
13012.jpg,0.145241305232,0.584563136101,0.270195543766
11912.jpg,0.125939980149,0.622899055481,0.251161038876
12313.jpg,0.13158158958,0.639000415802,0.229418054223
12138.jpg,0.141802415252,0.542139053345,0.316058576107
12584.jpg,0.110027216375,0.33793374896,0.552039086819
12980.jpg,0.162866190076,0.554578661919,0.282555103302
12055.jpg,0.217051252723,0.442573457956,0.340375304222
11290.jpg,0.170800253749,0.460775852203,0.368423849344
10414.jpg,0.152137890458,0.57703179121,0.270830303431
12709.jpg,0.174178659916,0.551428616047,0.274392664433
10823.jpg,0.135048136115,0.606454908848,0.258496999741
13127.jpg,0.15864238143,0.588933229446,0.252424389124
12276.jpg,0.149511530995,0.564094126225,0.286394357681
12246.jpg,0.130003809929,0.548784673214,0.321211606264
13429.jpg,0.130283683538,0.564833462238,0.304882854223
13432.jpg,0.136114925146,0.610114395618,0.253770768642
10215.jpg,0.128241091967,0.6672565341,0.204502344131
12159.jpg,0.174937024713,0.612079679966,0.212983340025
13011.jpg,0.222192421556,0.519848048687,0.257959574461
12899.jpg,0.163957506418,0.557216644287,0.278825879097
12395.jpg,0.171220928431,0.531071960926,0.297707021236
11043.jpg,0.389574170113,0.490350067616,0.120075769722
12993.jpg,0.131258428097,0.555529475212,0.313212096691
11127.jpg,0.142079398036,0.634807527065,0.223113059998
11264.jpg,0.270335912704,0.5003246665,0.229339405894
12234.jpg,0.1334926337,0.621165454388,0.245341926813
10491.jpg,0.281588941813,0.486679255962,0.231731832027
11988.jpg,0.195995554328,0.581891179085,0.222113206983
13321.jpg,0.136497527361,0.617278933525,0.24622361362
12167.jpg,0.110081993043,0.655132234097,0.234785839915
11850.jpg,0.12922039628,0.478103727102,0.392675876617
11333.jpg,0.127084508538,0.523791372776,0.349124103785
11380.jpg,0.149525478482,0.527388572693,0.323085933924
10842.jpg,0.117020979524,0.587805271149,0.295173734426
10906.jpg,0.131348773837,0.641943991184,0.226707234979
11375.jpg,0.143033578992,0.631351947784,0.225614458323
12630.jpg,0.408212333918,0.474778145552,0.117009498179
13131.jpg,0.135638162494,0.648840427399,0.215521380305
11720.jpg,0.322597533464,0.527552187443,0.149850308895
12542.jpg,0.125707954168,0.612045824528,0.262246251106
11094.jpg,0.184209868312,0.562166750431,0.253623485565
12379.jpg,0.0915886685252,0.626783251762,0.281628072262
13283.jpg,0.137246757746,0.595348715782,0.267404556274
13029.jpg,0.18052777648,0.530816257,0.28865596652
13175.jpg,0.164593219757,0.537201046944,0.298205792904
11033.jpg,0.126340195537,0.649776637554,0.22388318181
11847.jpg,0.203233763576,0.583919405937,0.212846800685
10031.jpg,0.40068179369,0.469824939966,0.129493191838
11236.jpg,0.145731434226,0.63907033205,0.215198174119
10807.jpg,0.145566835999,0.517147064209,0.337286144495
12942.jpg,0.124670773745,0.638746142387,0.236583203077
12197.jpg,0.137360110879,0.490468084812,0.372171849012
12265.jpg,0.329399526119,0.531383633614,0.139216840267
13148.jpg,0.306470543146,0.485047757626,0.208481669426
11753.jpg,0.104860924184,0.590714275837,0.304424852133
10044.jpg,0.311733216047,0.497328788042,0.190937951207
12171.jpg,0.14820702374,0.651200354099,0.200592622161
13065.jpg,0.19002084434,0.532208740711,0.277770370245
12115.jpg,0.154322981834,0.586458146572,0.259218931198
11371.jpg,0.167784079909,0.540048778057,0.292167156935
10905.jpg,0.153443589807,0.616713643074,0.229842722416
11042.jpg,0.505139231682,0.42540538311,0.0694553330541
12031.jpg,0.338850051165,0.471228063107,0.189921870828
11615.jpg,0.148000597954,0.625685214996,0.226314216852
11269.jpg,0.128220006824,0.642703533173,0.229076504707
12640.jpg,0.160825818777,0.480532079935,0.358642160892
11919.jpg,0.136043548584,0.610605835915,0.253350615501
12011.jpg,0.221385985613,0.441159546375,0.337454527617
12422.jpg,0.16152665019,0.561331212521,0.277142077684
11559.jpg,0.143515884876,0.554986059666,0.301498055458
10541.jpg,0.123768083751,0.671323299408,0.204908668995
11447.jpg,0.112008444965,0.640572488308,0.247419029474
10666.jpg,0.1646630615,0.570548176765,0.264788746834
10380.jpg,0.21970321238,0.483808755875,0.296488046646
13241.jpg,0.272235393524,0.470924288034,0.256840378046
12407.jpg,0.113532878458,0.463879525661,0.422587603331
13290.jpg,0.122988477349,0.673100471497,0.203911095858
11471.jpg,0.139083623886,0.597561359406,0.263354986906
11943.jpg,0.274701535702,0.484075695276,0.241222724319
11783.jpg,0.258584916592,0.513922512531,0.227492555976
10629.jpg,0.147362068295,0.555486321449,0.297151625156
12589.jpg,0.149521395564,0.604840695858,0.245637908578
11097.jpg,0.199993431568,0.585174918175,0.214831665158
10233.jpg,0.178206503391,0.615427076817,0.206366375089
12416.jpg,0.139095082879,0.588426828384,0.272478103638
10691.jpg,0.152742251754,0.542485654354,0.304772049189
10594.jpg,0.127962455153,0.500838518143,0.371199041605
11150.jpg,0.125525265932,0.502168655396,0.372306108475
12381.jpg,0.176931157708,0.533584594727,0.289484232664
12800.jpg,0.142282322049,0.667225837708,0.19049179554
12013.jpg,0.150477528572,0.617036998272,0.232485473156
11265.jpg,0.143730446696,0.558009326458,0.298260241747
10357.jpg,0.243365779519,0.594902098179,0.161732167006
10697.jpg,0.147559076548,0.623819231987,0.22862175107
13433.jpg,0.182172775269,0.471423655748,0.346403539181
13271.jpg,0.302740007639,0.500471234322,0.196788683534
11327.jpg,0.19928047061,0.464544296265,0.336175203323
12406.jpg,0.175204947591,0.531343221664,0.293451815844
11208.jpg,0.164613261819,0.524642169476,0.310744583607
13197.jpg,0.15880432725,0.586513876915,0.25468185544
10010.jpg,0.0995524227619,0.344300657511,0.556146860123
10783.jpg,0.133894979954,0.463279634714,0.40282535553
12478.jpg,0.129978373647,0.642927646637,0.227093979716
13045.jpg,0.159387022257,0.648714542389,0.191898494959
10426.jpg,0.134928524494,0.609185516834,0.255885988474
10522.jpg,0.137039840221,0.593871831894,0.269088357687
12676.jpg,0.222511485219,0.489516466856,0.287972033024
10696.jpg,0.15008443594,0.581462562084,0.268453001976
11259.jpg,0.128367692232,0.647363007069,0.224269345403
12923.jpg,0.142434075475,0.584890305996,0.272675544024
11281.jpg,0.120033539832,0.585399568081,0.294566869736
10601.jpg,0.169158890843,0.558522582054,0.272318512201
11045.jpg,0.180146932602,0.507480680943,0.312372416258
10571.jpg,0.308798730373,0.468493312597,0.222707957029
11166.jpg,0.150221884251,0.610993266106,0.238784819841
13047.jpg,0.188025280833,0.481683015823,0.330291688442
11711.jpg,0.266756236553,0.558854341507,0.17438942194
13256.jpg,0.14942997694,0.59508985281,0.255480229855
12328.jpg,0.206742063165,0.45634624362,0.336911588907
12017.jpg,0.330171644688,0.491509079933,0.178319349885
12209.jpg,0.147571921349,0.608390808105,0.244037210941
10883.jpg,0.153296232224,0.501806616783,0.344897180796
11086.jpg,0.175400748849,0.507162809372,0.317436426878
13347.jpg,0.157608568668,0.488067239523,0.354324162006
10798.jpg,0.169538110495,0.642914116383,0.187547683716
11695.jpg,0.144751176238,0.609369039536,0.245879799128
13350.jpg,0.157882243395,0.646409511566,0.195708274841
10381.jpg,0.498415857553,0.409002900124,0.0925812274218
12545.jpg,0.149041593075,0.583215177059,0.267743259668
12244.jpg,0.121916532516,0.589182794094,0.288900613785
13243.jpg,0.127609595656,0.636726200581,0.235664203763
11776.jpg,0.214444383979,0.490205764771,0.295349866152
11622.jpg,0.154904186726,0.559086203575,0.286009609699
12469.jpg,0.262270390987,0.464244693518,0.273484885693
12544.jpg,0.146412014961,0.617305278778,0.236282780766
11197.jpg,0.125272914767,0.514330625534,0.360396444798
13189.jpg,0.0997267439961,0.323313951492,0.576959311962
10331.jpg,0.181284531951,0.624160647392,0.194554820657
10540.jpg,0.16417966783,0.595075309277,0.240745037794
12448.jpg,0.12936745584,0.676321387291,0.194311141968
10818.jpg,0.136725649238,0.531526565552,0.331747740507
13137.jpg,0.200693264604,0.584401190281,0.214905530214
11749.jpg,0.141067624092,0.6724178195,0.186514511704
11715.jpg,0.181309655309,0.581520497799,0.237169802189
11250.jpg,0.165721029043,0.596882998943,0.237395972013
11427.jpg,0.151710554957,0.53171736002,0.316572070122
13469.jpg,0.264067143202,0.604955852032,0.130977019668
11079.jpg,0.133223056793,0.577623963356,0.289153039455
13265.jpg,0.162836462259,0.549422979355,0.287740528584
11808.jpg,0.251250594854,0.480643898249,0.268105506897
11254.jpg,0.127819016576,0.641216337681,0.230964720249
11388.jpg,0.18945287168,0.663327038288,0.147220090032
11929.jpg,0.129063785076,0.542763411999,0.328172892332
11607.jpg,0.14493393898,0.539679288864,0.315386712551
10066.jpg,0.137451842427,0.514184951782,0.348363131285
12624.jpg,0.127650305629,0.601461470127,0.270888268948
13353.jpg,0.205826669931,0.459466159344,0.334707200527
12354.jpg,0.184730634093,0.555585324764,0.259683996439
10586.jpg,0.176657959819,0.509418487549,0.313923507929
10868.jpg,0.123611062765,0.537465333939,0.338923603296
10318.jpg,0.19044996798,0.50177282095,0.307777285576
11417.jpg,0.153936058283,0.548498511314,0.297565490007
13439.jpg,0.184386581182,0.576166927814,0.239446520805
11142.jpg,0.181057527661,0.581122159958,0.237820222974
11191.jpg,0.153508007526,0.5782751441,0.268216818571
11255.jpg,0.120984591544,0.639836013317,0.239179357886
12433.jpg,0.148032203317,0.580319046974,0.271648794413
12570.jpg,0.137078404427,0.626346230507,0.236575365067
12990.jpg,0.144502282143,0.580194592476,0.275303214788
13095.jpg,0.235982209444,0.538652837276,0.225364997983
11517.jpg,0.104152709246,0.536879241467,0.358968019485
11533.jpg,0.314778953791,0.570251762867,0.114969216287
11256.jpg,0.121892355382,0.636665761471,0.241441950202
10161.jpg,0.120082296431,0.394494056702,0.485423654318
11198.jpg,0.326420307159,0.544336497784,0.12924323976
11011.jpg,0.208144456148,0.490303188562,0.301552385092
10657.jpg,0.160571351647,0.57299476862,0.266433864832
11734.jpg,0.159206226468,0.582650601864,0.258143126965
13382.jpg,0.250498771667,0.484857559204,0.264643698931
10505.jpg,0.179194942117,0.456682890654,0.364122122526
10700.jpg,0.115315139294,0.596190571785,0.288494259119
10766.jpg,0.219642177224,0.53523671627,0.245121061802
11016.jpg,0.134707123041,0.49169704318,0.373595863581
10787.jpg,0.106441028416,0.541673481464,0.351885467768
12014.jpg,0.115492977202,0.492981523275,0.391525536776
10880.jpg,0.16316588223,0.533041596413,0.303792476654
10097.jpg,0.309628397226,0.553427100182,0.136944502592
11300.jpg,0.16559535265,0.569080471992,0.265324175358
13196.jpg,0.159387245774,0.504885613918,0.335727125406
10898.jpg,0.162596479058,0.527652323246,0.309751242399
10665.jpg,0.215176135302,0.64027351141,0.14455036819
12322.jpg,0.181325271726,0.584470450878,0.234204262495
10759.jpg,0.111066408455,0.514569759369,0.374363869429
13374.jpg,0.115239940584,0.652976632118,0.231783404946
10970.jpg,0.151876211166,0.540398478508,0.307725310326
12343.jpg,0.221799641848,0.565379202366,0.212821125984
12318.jpg,0.157230779529,0.566478967667,0.276290208101
12337.jpg,0.108520887792,0.611276209354,0.280202835798
10882.jpg,0.120682045817,0.64587944746,0.233438551426
13376.jpg,0.114430241287,0.599389791489,0.286179929972
13331.jpg,0.138308823109,0.607998013496,0.253693193197
10167.jpg,0.193739026785,0.514166235924,0.292094707489
10329.jpg,0.148331448436,0.505436003208,0.34623259306
10104.jpg,0.103224761784,0.669087588787,0.227687731385
12811.jpg,0.140050977468,0.559301674366,0.30064740777
13387.jpg,0.209945932031,0.646068155766,0.143985897303
10134.jpg,0.128306150436,0.578059911728,0.293633967638
11392.jpg,0.327321141958,0.512753248215,0.159925594926
10273.jpg,0.13427105546,0.649957358837,0.215771526098
13277.jpg,0.221297696233,0.512862563133,0.265839755535
11870.jpg,0.135009124875,0.62884157896,0.23614937067
10394.jpg,0.160328954458,0.514649569988,0.325021415949
12392.jpg,0.153796195984,0.591531872749,0.254672020674
10866.jpg,0.161586806178,0.533959150314,0.304454088211
11536.jpg,0.163673087955,0.647588372231,0.188738465309
13338.jpg,0.284169703722,0.445241957903,0.270588368177
11360.jpg,0.145318031311,0.521135389805,0.333546608686
10846.jpg,0.157567128539,0.550754666328,0.291678220034
11684.jpg,0.139801159501,0.560723185539,0.299475759268
11074.jpg,0.11959721148,0.58647018671,0.293932616711
11187.jpg,0.179407030344,0.444793045521,0.375800043344
11553.jpg,0.14470115304,0.549479067326,0.305819839239
12227.jpg,0.103537872434,0.565343022346,0.331119179726
11569.jpg,0.208741411567,0.562618136406,0.228640422225
11450.jpg,0.113430321217,0.612535357475,0.274034380913
13064.jpg,0.141111239791,0.640275478363,0.218613252044
11116.jpg,0.138707637787,0.672106266022,0.189186140895
11146.jpg,0.203568056226,0.434040278196,0.362391710281
13501.jpg,0.127086207271,0.603472292423,0.269441395998
12977.jpg,0.108389221132,0.619271278381,0.272339493036
12495.jpg,0.156387984753,0.471544831991,0.372067213058
10636.jpg,0.133171141148,0.645338714123,0.221490129828
11412.jpg,0.133153364062,0.537367880344,0.329478800297
13208.jpg,0.416549295187,0.426184147596,0.157266587019
10002.jpg,0.134232982993,0.631332814693,0.234434202313
12400.jpg,0.104515329003,0.496642768383,0.398841947317
12229.jpg,0.178783744574,0.63633453846,0.184881687164
12766.jpg,0.0978917852044,0.640407800674,0.261700361967
10428.jpg,0.182131424546,0.522266507149,0.295602083206
12301.jpg,0.127626314759,0.628468632698,0.24390502274
12076.jpg,0.116950631142,0.596450805664,0.286598533392
12432.jpg,0.361181646585,0.462144881487,0.176673442125
12315.jpg,0.132221102715,0.665249228477,0.202529713511
12027.jpg,0.211423575878,0.55969107151,0.228885397315
10658.jpg,0.162430867553,0.51225733757,0.325311809778
12752.jpg,0.494022756815,0.424284249544,0.0816929861903
11647.jpg,0.176825270057,0.557302117348,0.265872627497
10514.jpg,0.224029511213,0.561191082001,0.214779391885
10371.jpg,0.260083198547,0.503378927708,0.236537903547
12642.jpg,0.224945530295,0.578399181366,0.196655333042
12964.jpg,0.17214307189,0.665234327316,0.162622645497
11261.jpg,0.138461187482,0.640650331974,0.220888525248
10956.jpg,0.112968884408,0.590827584267,0.296203523874
12693.jpg,0.149595752358,0.561057507992,0.289346784353
12497.jpg,0.110823504627,0.626283347607,0.262893080711
10916.jpg,0.224676132202,0.583062112331,0.192261680961
12636.jpg,0.150882199407,0.502310454845,0.346807301044
10328.jpg,0.128478676081,0.641529798508,0.22999151051
12510.jpg,0.137872904539,0.563981533051,0.298145592213
12995.jpg,0.180876657367,0.54462325573,0.274500101805
10327.jpg,0.124721072614,0.574489176273,0.300789773464
11759.jpg,0.203430369496,0.555141091347,0.241428598762
11618.jpg,0.175448685884,0.524546563625,0.300004839897
10488.jpg,0.20500728488,0.512537539005,0.28245511651
11053.jpg,0.130114942789,0.556942462921,0.312942624092
12092.jpg,0.323401749134,0.534962773323,0.141635492444
13088.jpg,0.0939306393266,0.547625005245,0.358444333076
10784.jpg,0.265366345644,0.576565265656,0.158068314195
10012.jpg,0.299780756235,0.509500801563,0.190718397498
12173.jpg,0.208419859409,0.559366285801,0.232213869691
12363.jpg,0.132964730263,0.45101672411,0.416018515825
11476.jpg,0.186126559973,0.558775126934,0.255098283291
11784.jpg,0.167134270072,0.593899071217,0.238966658711
11623.jpg,0.120453640819,0.632181406021,0.247364923358
13039.jpg,0.136370465159,0.610772848129,0.25285667181
11356.jpg,0.196294397116,0.513704895973,0.290000647306
12148.jpg,0.12341593951,0.417084425688,0.459499686956
10854.jpg,0.137096077204,0.637874722481,0.225029185414
10442.jpg,0.170314595103,0.555411159992,0.274274230003
10293.jpg,0.170232102275,0.582933008671,0.24683482945
11320.jpg,0.261117428541,0.610540568829,0.128341898322
11336.jpg,0.125478222966,0.65751594305,0.217005878687
10590.jpg,0.172221943736,0.634645283222,0.193132743239
11260.jpg,0.162369340658,0.398569464684,0.439061164856
12555.jpg,0.133522540331,0.558505296707,0.307972073555
13076.jpg,0.563920676708,0.375758141279,0.0603211447597
12008.jpg,0.118495576084,0.654521763325,0.226982653141
10408.jpg,0.13952614367,0.639499425888,0.22097440064
13080.jpg,0.185953781009,0.61010825634,0.203937992454
10593.jpg,0.183132499456,0.546546578407,0.270320981741
13505.jpg,0.149426534772,0.591092646122,0.259480893612
10506.jpg,0.326608330011,0.566411852837,0.106979735196
11863.jpg,0.0998250991106,0.514512717724,0.385662168264
13481.jpg,0.19134311378,0.461917579174,0.346739292145
11060.jpg,0.164407581091,0.540482223034,0.295110285282
13352.jpg,0.142968222499,0.580079972744,0.276951819658
11342.jpg,0.127620086074,0.607583880424,0.264796048403
12079.jpg,0.13139142096,0.614122331142,0.254486232996
12101.jpg,0.137328624725,0.634316265583,0.228355184197
11100.jpg,0.145052954555,0.567953109741,0.286993980408
13254.jpg,0.138804540038,0.448562860489,0.412632644176
12687.jpg,0.183929994702,0.517592072487,0.298477947712
12746.jpg,0.172555208206,0.575141847134,0.252302885056
12483.jpg,0.126291245222,0.512431204319,0.361277639866
10628.jpg,0.13504743576,0.583616256714,0.28133636713
12601.jpg,0.138140261173,0.625633239746,0.236226454377
10230.jpg,0.139669507742,0.642507314682,0.217823132873
13121.jpg,0.143478006124,0.534732162952,0.321789771318
10196.jpg,0.142784580588,0.627823770046,0.229391619563
10583.jpg,0.131014078856,0.559516847134,0.309469103813
11504.jpg,0.16469207406,0.515975534916,0.319332450628
11470.jpg,0.124563232064,0.539333760738,0.336102992296
11989.jpg,0.122515931726,0.566592276096,0.310891807079
11479.jpg,0.121348470449,0.576535046101,0.302116453648
12345.jpg,0.165227293968,0.635627388954,0.199145302176
12285.jpg,0.151445016265,0.541443943977,0.307111054659
12628.jpg,0.145465344191,0.585800170898,0.268734544516
11803.jpg,0.117006219923,0.598630845547,0.284362912178
12747.jpg,0.141463324428,0.586643815041,0.271892815828
12348.jpg,0.134164333344,0.566268622875,0.299566984177
10241.jpg,0.133077010512,0.637014746666,0.229908183217
13030.jpg,0.147827506065,0.56848025322,0.283692210913
11613.jpg,0.12559440732,0.589893639088,0.28451192379
11124.jpg,0.165227338672,0.564806938171,0.26996576786
11986.jpg,0.128933280706,0.653256416321,0.217810317874
10231.jpg,0.131592780352,0.541696548462,0.326710641384
11544.jpg,0.175083935261,0.549075186253,0.275840878487
12686.jpg,0.161221921444,0.616359889507,0.222418248653
12616.jpg,0.313492774963,0.508913874626,0.177593380213
11537.jpg,0.32610309124,0.473475396633,0.200421512127
10283.jpg,0.302845180035,0.556264519691,0.140890285373
10349.jpg,0.158038631082,0.531201064587,0.310760349035
11413.jpg,0.444753646851,0.452931284904,0.1023151353
13133.jpg,0.143965542316,0.645283102989,0.210751309991
12414.jpg,0.178452134132,0.618336498737,0.203211426735
12380.jpg,0.128027230501,0.51867634058,0.353296488523
10747.jpg,0.304940730333,0.524291455746,0.170767754316
13436.jpg,0.107112206519,0.649718403816,0.243169426918
10969.jpg,0.223699510098,0.656331300735,0.119969159365
10520.jpg,0.293636053801,0.518042504787,0.188321456313
10845.jpg,0.160331994295,0.649259626865,0.190408483148
11594.jpg,0.145509362221,0.594507753849,0.259982943535
10046.jpg,0.125768080354,0.636916995049,0.237314939499
12356.jpg,0.148967221379,0.568173706532,0.28285908699
11341.jpg,0.129857510328,0.65796649456,0.212175935507
11665.jpg,0.132510319352,0.621545016766,0.245944574475
12024.jpg,0.145993992686,0.598767161369,0.25523892045
11422.jpg,0.188743039966,0.515722692013,0.295534282923
12280.jpg,0.146373033524,0.592595219612,0.261031717062
13031.jpg,0.149558931589,0.607696413994,0.242744654417
12771.jpg,0.175093650818,0.581801116467,0.243105277419
10114.jpg,0.310948461294,0.545335114002,0.143716335297
10557.jpg,0.233055666089,0.541551709175,0.22539268434
11650.jpg,0.167028099298,0.568408131599,0.264563709497
12012.jpg,0.146193817258,0.497236013412,0.356570273638
13200.jpg,0.121484056115,0.630428612232,0.24808730185
10001.jpg,0.145811870694,0.538841784,0.315346419811
12566.jpg,0.265254795551,0.592523992062,0.142221227288
12156.jpg,0.161863014102,0.594343006611,0.243793979287
11173.jpg,0.173113539815,0.637820720673,0.189065754414
11272.jpg,0.143839433789,0.508533239365,0.347627311945
11395.jpg,0.155876338482,0.593373298645,0.250750392675
11248.jpg,0.159899532795,0.565233230591,0.274867296219
13206.jpg,0.137746378779,0.532655775547,0.329597830772
11439.jpg,0.193944856524,0.58270573616,0.223349392414
11485.jpg,0.127200305462,0.6013905406,0.271409124136
10865.jpg,0.178186714649,0.548668861389,0.273144364357
13334.jpg,0.148793876171,0.56223577261,0.288970321417
11223.jpg,0.176137566566,0.522880852222,0.300981551409
13359.jpg,0.1194851771,0.380099743605,0.500415146351
12838.jpg,0.13829369843,0.628000736237,0.233705595136
11497.jpg,0.128329440951,0.664431333542,0.207239180803
12099.jpg,0.164907366037,0.512941539288,0.322151124477
10190.jpg,0.164599537849,0.670781075954,0.164619296789
12674.jpg,0.357928693295,0.432989120483,0.20908229053
11296.jpg,0.196264356375,0.417408138514,0.386327505112
13008.jpg,0.155109837651,0.564025878906,0.280864268541
12139.jpg,0.14062282443,0.602722287178,0.256654858589
10695.jpg,0.109252288938,0.436257362366,0.454490333796
10485.jpg,0.150816693902,0.574049174786,0.275134116411
10006.jpg,0.149405106902,0.535156130791,0.315438717604
11200.jpg,0.125438302755,0.675390958786,0.199170768261
10633.jpg,0.180839970708,0.629386842251,0.189773187041
11952.jpg,0.273276358843,0.522280335426,0.20444329083
11981.jpg,0.208759561181,0.605280935764,0.185959413648
10169.jpg,0.146465435624,0.607028245926,0.24650631845
10941.jpg,0.362605303526,0.505021333694,0.132373347878
10801.jpg,0.128608584404,0.51078748703,0.360603928566
13204.jpg,0.193311199546,0.492112457752,0.314576268196
12526.jpg,0.179106891155,0.518660545349,0.302232593298
13062.jpg,0.157315671444,0.616540968418,0.22614338994
13038.jpg,0.171566277742,0.520825266838,0.307608425617
12737.jpg,0.128611862659,0.559863209724,0.311524957418
12083.jpg,0.146782875061,0.577274978161,0.275942206383
11637.jpg,0.152911528945,0.49884557724,0.348242849112
12438.jpg,0.135972037911,0.634985566139,0.229042351246
11501.jpg,0.162067040801,0.592453956604,0.245478957891
10378.jpg,0.112823203206,0.337568134069,0.549608707428
11125.jpg,0.255494952202,0.612243354321,0.132261618972
12672.jpg,0.132391497493,0.576938569546,0.29066991806
13322.jpg,0.267028719187,0.539275527,0.193695813417
10133.jpg,0.190567955375,0.591584980488,0.21784697473
10000.jpg,0.153452575207,0.648158252239,0.198389157653
12401.jpg,0.191586375237,0.567781686783,0.240631908178
12236.jpg,0.150467336178,0.609065771103,0.240466892719
13344.jpg,0.133807629347,0.644997298717,0.221195027232
13229.jpg,0.157793790102,0.637654185295,0.204551964998
10400.jpg,0.155849039555,0.595298111439,0.248852849007
12409.jpg,0.103018529713,0.354191482067,0.542789936066
12749.jpg,0.147609457374,0.546695709229,0.305694878101
12965.jpg,0.141577318311,0.653911352158,0.204511404037
13266.jpg,0.12939311564,0.568491578102,0.302115350962
10815.jpg,0.131137132645,0.62145370245,0.247409150004
13330.jpg,0.105103425682,0.602289915085,0.292606681585
12650.jpg,0.163942173123,0.530027449131,0.306030333042
11821.jpg,0.296303004026,0.514930129051,0.188766926527
10023.jpg,0.306057065725,0.406243503094,0.287699431181
10462.jpg,0.130091384053,0.637058675289,0.232850030065
13383.jpg,0.170496284962,0.519538640976,0.309965103865
11204.jpg,0.126014888287,0.450087100267,0.423898100853
13306.jpg,0.1249146685,0.639775216579,0.235310062766
12281.jpg,0.14262612164,0.582787811756,0.274586081505
13342.jpg,0.481289356947,0.456350117922,0.0623605512083
13105.jpg,0.149220705032,0.626022994518,0.224756225944
10281.jpg,0.473627716303,0.435425937176,0.0909463167191
11785.jpg,0.182022675872,0.554101407528,0.263875901699
13212.jpg,0.102056741714,0.680311024189,0.217632204294
11712.jpg,0.297630310059,0.555248022079,0.147121742368
12576.jpg,0.14155575633,0.617082297802,0.241361990571
10736.jpg,0.113708563149,0.594555616379,0.29173591733
12170.jpg,0.160076275468,0.67536085844,0.164562806487
13319.jpg,0.129181027412,0.658758223057,0.212060779333
12298.jpg,0.128116101027,0.584896862507,0.286986976862
11367.jpg,0.134301319718,0.541347682476,0.324350982904
11361.jpg,0.124168597162,0.632018387318,0.243813037872
12023.jpg,0.152257815003,0.600497424603,0.247244805098
11487.jpg,0.157502472401,0.550996720791,0.291500866413
11464.jpg,0.152003467083,0.609741508961,0.238255023956
11735.jpg,0.126017645001,0.512840270996,0.361142069101
12452.jpg,0.140808939934,0.603210568428,0.255980432034
12046.jpg,0.1881916821,0.550698041916,0.261110335588
13394.jpg,0.152245864272,0.5307508111,0.317003309727
11228.jpg,0.32585349679,0.535122573376,0.13902387023
11193.jpg,0.101315557957,0.354174792767,0.544509649277
10453.jpg,0.136028721929,0.633851110935,0.230120167136
10888.jpg,0.222612768412,0.443316698074,0.334070503712
13297.jpg,0.168737530708,0.567372977734,0.263889491558
11723.jpg,0.31405505538,0.4436211586,0.242323741317
11887.jpg,0.16854570806,0.543195366859,0.288259029388
11535.jpg,0.10808839649,0.602859675884,0.289051890373
12972.jpg,0.125294372439,0.63137358427,0.243332073092
12586.jpg,0.16634978354,0.602356493473,0.231293752789
13096.jpg,0.15895371139,0.535251557827,0.305794686079
12275.jpg,0.14859841764,0.544762790203,0.306638836861
11252.jpg,0.174672663212,0.568372905254,0.256954371929
10698.jpg,0.154337242246,0.569944918156,0.275717884302
12455.jpg,0.148216098547,0.585716307163,0.266067564487
12367.jpg,0.154423519969,0.597100794315,0.248475685716
13494.jpg,0.152601763606,0.603882074356,0.24351619184
11455.jpg,0.133573889732,0.559814274311,0.306611835957
11593.jpg,0.148556217551,0.627677857876,0.223765879869
12421.jpg,0.254432231188,0.431641638279,0.313926160336
10122.jpg,0.14465610683,0.625579714775,0.229764193296
12078.jpg,0.142548397183,0.587709009647,0.269742637873
12405.jpg,0.164812624454,0.575308084488,0.25987932086
10308.jpg,0.144976079464,0.55876737833,0.296256542206
12669.jpg,0.173941776156,0.570345103741,0.255713164806
10448.jpg,0.129768267274,0.623267352581,0.246964305639
11054.jpg,0.170588254929,0.614856183529,0.21455553174
12295.jpg,0.144869163632,0.555616378784,0.299514502287
10053.jpg,0.220360323787,0.504919052124,0.274720668793
13160.jpg,0.131207868457,0.651866734028,0.21692545712
10103.jpg,0.123032733798,0.587302267551,0.289664983749
10828.jpg,0.237530320883,0.512881040573,0.249588698149
11489.jpg,0.117086134851,0.636814415455,0.246099457145
11532.jpg,0.141925096512,0.485981494188,0.372093468904
12913.jpg,0.140805006027,0.426498472691,0.432696431875
10340.jpg,0.154598772526,0.637707531452,0.207693681121
12339.jpg,0.144521817565,0.524193942547,0.331284254789
11316.jpg,0.104062281549,0.490369290113,0.405568450689
12240.jpg,0.210198312998,0.465416491032,0.324385195971
10966.jpg,0.13608546555,0.644876718521,0.219037741423
11653.jpg,0.175411403179,0.542699158192,0.281889408827
10609.jpg,0.154207214713,0.506511390209,0.339281320572
12181.jpg,0.134359613061,0.56381380558,0.301826506853
11625.jpg,0.134618327022,0.626373112202,0.239008560777
11565.jpg,0.0882709398866,0.434822708368,0.476906329393
